1182		503		2477
2453		1745		2339
1467		1750		1210
1750		1467		2245
1210		1750		2339
1750		2453		2339
2453		1750		2244
233		1452		410
678		233		410
543		233		678
1452		233		1451
233		543		542
1743		2231		234
2231		1743		1728
234		2231		1729
1723		1728		2505
1723		1457		1728
2700		314		542
314		2700		2708
485		1610		2534
1620		199		1713
199		1590		1713
985		2230		2357
2197		1638		1214
1481		2197		1214
1040		1039		2368
1039		2393		2368
1034		2438		2616
385		2203		1644
1821		517		1664
854		1821		1664
517		1821		1390
1821		1373		1390
2571		2706		1442
2619		2571		1442
1369		1842		1845
13		1194		111
13		850		1410
850		13		111
13		1410		1177
1194		13		1177
517		516		1664
516		850		1664
516		517		1410
850		516		1410
1403		1405		115
115		1405		1713
1350		1343		793
1231		1350		793
36		669		2501
1712		36		2501
10		1238		1343
1954		1712		1717
1238		1954		1717
1954		36		1712
1582		1034		2616
388		1066		1685
1565		1909		1578
1786		2309		2467
2645		1786		1784
1786		2645		2309
1786		1800		1321
1800		1786		2467
2645		1301		2309
2309		1301		2467
526		1326		2467
1326		1800		2467
1012		1621		1620
1610		1621		414
1621		1012		414
2444		2492		1321
669		2492		2500
2492		2444		2500
1708		1712		229
1708		432		1712
1401		1708		229
432		1708		1401
1083		386		1685
30		1060		1082
600		30		422
1083		600		386
600		1083		30
1517		107		422
1084		107		1517
107		600		422
107		1084		386
600		107		386
2632		323		46
1559		323		1510
323		1577		1510
1577		2187		1695
323		2187		1577
2187		323		2632
2187		1686		1695
1695		2308		2443
1686		2308		1695
2435		2421		1529
1057		1528		1048
1057		2435		1528
1079		1057		1048
75		834		1223
2606		2605		1292
1653		2418		56
2210		2406		1654
1653		2406		2210
2406		1653		2134
2406		1686		1654
2406		532		1686
2406		2606		1677
2406		2605		2606
2605		2406		2134
1275		2605		666
2605		1275		1292
1779		2323		1720
2343		302		2629
302		78		2629
2643		2465		2629
78		2643		2629
1951		675		2625
541		1738		1732
1738		311		1779
1738		1720		1732
1738		1779		1720
1438		1738		541
665		1783		1272
665		2502		675
1730		2502		408
2502		1730		675
2465		1730		1447
675		1730		2625
1730		2465		2625
1449		1448		2505
1448		2700		2505
1448		1449		1447
2021		1180		1997
798		2021		1997
2021		2415		1180
1994		24		1214
1206		1481		1214
1481		1206		2538
1479		2574		94
586		2574		1479
2574		1482		94
2574		586		1482
1201		2589		1995
2589		1204		1982
752		1990		366
752		2253		2235
1990		752		2235
2253		752		1991
335		1622		2648
1622		335		1013
2193		637		2253
1622		2193		2253
2193		1622		1013
1612		1011		122
1011		1610		414
1610		1011		2534
826		1612		637
2026		1192		806
2078		1192		2026
1192		800		806
1192		1180		800
2078		2159		2025
2059		2159		2008
2008		2159		12
2159		2078		12
367		2071		2072
2011		28		2010
2004		2062		2546
1289		2062		2004
941		2011		577
941		83		2011
777		941		577
83		941		777
2071		2163		2072
2163		1289		2072
2258		776		786
16		2258		786
776		2258		2112
2258		16		2112
1172		2113		2112
16		1172		2112
2257		1158		896
2265		1182		2477
1182		2265		1161
2265		2477		2270
2563		2265		2270
2265		2563		847
1161		2265		847
377		2627		2476
503		377		2476
377		503		1182
406		313		2586
313		406		1445
2586		313		2364
313		1445		2364
1808		172		1813
2341		1808		1813
1989		1432		2232
1432		1992		2232
1439		1432		239
1431		1432		1989
1432		1431		239
1967		1439		239
2107		1972		1809
1972		2107		2390
240		1978		1440
1978		215		1440
1971		215		2390
1971		2390		2557
1441		1971		2557
1971		1441		1440
215		1971		1440
568		569		1966
569		88		1966
88		569		1399
569		2239		1399
748		268		420
2376		1934		2232
1330		2376		2232
1381		1871		2232
1871		1330		2232
1424		1431		1968
748		1424		1968
1424		748		420
1424		420		239
1431		1424		239
2242		938		744
1980		2242		1763
2242		744		1763
1947		938		2221
938		1947		744
725		1947		2221
1888		1887		1283
2154		1888		1283
2374		418		1909
745		1381		170
1870		745		170
2239		1896		1441
1896		2701		1441
2234		1896		2238
2701		1896		2234
38		2151		1409
2151		3		1409
3		2151		1407
3		567		1409
1396		567		1397
567		2516		1409
2516		567		1396
1398		1408		1397
1398		3		1408
567		1398		1397
1398		567		3
1156		2562		2109
1156		2100		2562
2564		1156		2109
1156		2564		159
846		1152		2477
503		846		2477
1154		2271		159
1154		2564		1155
2564		1154		159
1154		1155		2113
2271		1154		2113
2453		1459		1745
1459		2582		1745
1749		1750		2245
1750		1749		2244
234		1746		2629
1746		386		2629
1453		1749		2245
1749		1453		2244
2169		554		303
304		2169		303
1473		1553		1721
2396		889		303
889		2396		1207
1737		1762		1763
1762		1210		1763
1457		2691		1728
2691		2231		1728
1458		2691		1744
2691		1457		1744
1723		495		1457
495		678		1744
1457		495		1744
678		495		2505
495		1723		2505
1443		1742		408
1742		2708		408
1742		314		2708
1740		1443		541
2230		2192		2368
2192		2230		1620
2192		1040		2368
2230		329		1620
1590		1505		223
199		1505		1590
985		2186		2230
2029		1481		2538
1039		1014		2416
1043		2357		2368
2393		1042		2368
1042		1043		2368
1043		1042		2206
1528		2367		1048
2367		385		1644
97		2367		1644
596		2367		97
385		1031		2203
1035		2438		1034
1373		179		1390
1898		854		513
1898		1821		854
1821		1898		1373
150		2709		93
2398		150		93
150		1356		2706
2253		150		2235
150		2398		2235
122		150		2253
1356		150		122
1842		1839		513
1715		540		2329
862		1405		1403
1404		862		230
862		1403		230
1230		1350		1231
1230		1231		583
2425		1230		583
374		2425		583
10		374		2076
2383		374		583
2076		374		2383
1322		36		2327
36		1322		669
1789		1322		2327
1322		1789		1318
669		1322		1318
1954		2328		36
2328		2076		2327
36		2328		2327
10		2446		1238
2446		1954		1238
2446		10		2076
2328		2446		2076
2446		2328		1954
2351		1582		1583
2351		2422		1582
2422		601		465
2422		2351		601
1098		1093		2611
1562		2394		2355
195		2396		303
1270		195		303
1303		1270		303
1302		1303		303
1303		1302		2526
1270		1303		2489
2396		1564		1207
1301		1787		2467
526		1787		2324
1787		526		2467
1787		2645		2324
1787		1301		2645
1208		1326		526
1326		1208		2306
1208		526		2493
2306		1208		2493
1326		2325		1800
2325		1326		2306
1800		2325		342
2325		2493		342
2325		2306		2493
911		305		1318
459		1534		1082
1082		1499		422
1534		1499		1082
1499		1517		422
1517		1499		1510
1499		1559		1510
599		1060		30
1060		599		1063
2634		1513		597
1686		1513		1654
1513		2634		1654
1689		1686		212
1689		2308		1686
642		1689		212
532		2460		1686
446		2421		949
2367		1073		1048
1049		1057		1079
628		31		481
1180		2158		1997
2025		2158		1180
798		755		1223
755		75		1223
755		798		1997
755		26		75
26		755		1997
2158		26		1997
26		2158		2156
291		1653		56
291		1120		1653
834		1111		1223
2682		1111		834
1052		1653		2210
1052		2418		1653
2502		117		1731
1647		117		2502
2498		665		1272
665		2498		2502
117		2330		1731
2330		117		1647
1718		661		1779
1718		311		1297
311		1718		1779
1718		2463		661
1275		211		1292
909		2323		1770
967		909		1770
909		2464		1720
2323		909		1720
909		662		2464
909		967		662
1296		2624		1300
2624		1776		1293
1776		2624		1296
1764		1275		666
2466		2343		2443
2466		302		2343
1739		1438		541
1731		1739		408
1739		1443		408
1443		1739		541
1738		2451		311
1438		2451		1738
311		2451		1297
2451		210		1297
2320		1951		1783
665		2320		1783
1951		2320		675
2320		665		675
1730		1446		1447
1446		1448		1447
2308		1299		2443
276		1214		1991
276		1994		1214
24		1993		1214
1993		1206		1214
1204		7		1982
73		2589		1201
2589		73		1204
177		1011		414
1356		177		342
177		1356		122
1011		177		122
177		1800		342
1800		177		414
828		826		637
828		2671		636
2193		828		637
279		828		636
828		279		826
2621		1011		1612
826		2621		1612
1011		2621		2534
2621		279		2534
279		2621		826
2273		2078		2025
2273		1192		2078
2273		2025		1180
1192		2273		1180
2058		2159		2059
870		367		2072
2014		870		2072
1116		870		2014
764		1267		2060
1267		2008		2010
767		83		2546
83		767		2011
767		28		2011
2062		1288		2063
1288		2062		1289
2163		1288		1289
768		2062		2060
2062		768		2546
768		767		2546
767		768		28
2111		16		786
2111		1172		16
2103		1158		2257
377		784		2627
1432		365		1992
365		1432		1439
1806		1808		2341
1806		2341		1992
365		1806		1992
1806		365		1807
1808		2529		172
172		2529		2243
1806		2529		1808
2529		1806		1807
2529		1805		2243
1979		240		172
1979		2243		1809
1979		172		2243
215		1426		2390
1978		1426		215
1426		1972		2390
268		89		420
420		89		239
89		1967		239
1969		89		268
89		1969		1425
89		252		1967
1970		748		238
1970		268		748
1970		1969		268
1425		1970		238
1969		1970		1425
2242		2528		938
2528		1981		1989
938		2528		1989
1981		2528		1980
2528		2242		1980
687		1232		2171
1232		687		1903
1903		184		545
184		1237		176
1308		1919		1233
1308		2375		1914
554		2525		303
2525		1302		303
454		1270		2489
2170		1303		2526
1891		2170		2171
2594		2170		1891
822		418		2374
1894		822		2374
831		745		1870
831		1871		1381
745		831		1381
569		747		2239
747		1896		2239
747		569		568
747		568		2238
1896		747		2238
2402		2151		38
1719		2402		38
1590		2402		1719
2402		1590		1941
1381		1385		170
1385		1381		1992
1385		1992		1813
1407		1385		1813
1385		1876		170
1876		1385		1387
2122		160		2563
160		897		2563
2271		2655		1174
2655		2662		1174
2655		2271		2113
2662		2655		2113
14		2257		2100
2101		14		2100
158		2101		2100
1156		158		2100
158		1156		2640
1157		1156		159
1156		1157		2640
1152		2106		159
528		234		1729
528		1746		234
1735		2453		2244
2394		2354		2355
1557		304		303
889		1557		303
1869		1737		744
1736		1762		1737
59		1553		1473
325		889		1207
1557		65		2307
65		1557		889
325		65		889
2650		2691		1458
2691		2650		2231
2582		2650		1458
2231		2650		1729
2650		1459		1729
1459		2650		2582
1740		1741		1443
677		541		1732
677		1740		541
90		1450		409
677		1450		1740
1741		1450		90
1450		1741		1740
409		1450		1732
1450		677		1732
827		2192		1620
1621		827		1620
827		1621		1610
2671		2608		636
2192		2608		1040
2608		2671		1040
331		199		1620
329		331		1620
331		329		198
331		1505		199
331		198		223
1505		331		223
1589		985		2357
1589		816		985
982		981		1578
1588		986		985
816		1588		985
982		1588		816
986		1588		984
984		1588		1578
1588		982		1578
330		329		2230
2186		330		2230
329		330		198
1039		1037		2393
1037		1039		2416
1037		1643		2393
1643		1037		869
1038		1644		1602
2540		1038		1602
1481		316		269
2029		316		1481
1625		1622		1015
638		1625		1015
2195		1626		2416
1625		1626		2195
1638		1017		1214
2275		2195		2416
1014		2275		2416
1622		2275		2648
1625		2275		1622
2275		1625		2195
1623		335		2648
2275		1623		2648
1623		2275		1014
1570		2394		981
1570		1099		2394
2216		1065		1530
1065		1539		2438
1065		1035		1530
1035		1065		2438
1019		1481		269
1481		1019		2197
1019		1018		1603
1603		332		1602
1018		332		1603
332		1019		269
1019		332		1018
1020		1603		1602
1644		1020		1602
2203		1020		1644
171		865		1608
282		865		171
1036		2367		1528
1036		1528		1058
1530		1036		1058
1035		1036		1530
624		171		1608
1031		624		2203
179		855		1390
855		1865		1390
1865		855		1412
855		451		1412
451		855		179
1898		729		1373
729		179		1373
729		1415		179
362		1128		2619
1128		362		852
2709		707		1845
707		1369		1845
1369		705		1842
705		1839		1842
1405		973		1713
1713		973		2329
973		1715		2329
862		973		1405
374		2549		2425
1520		2530		1544
2438		2530		2616
2348		2530		2438
47		1520		1544
1539		1540		2438
1540		2348		2438
811		1063		1066
1542		811		1066
811		2217		1063
811		1542		1541
2217		811		1541
466		1088		167
2603		1582		2616
1582		2603		1583
2603		1093		1583
1584		2351		1583
2351		1584		601
1093		387		1583
1098		387		1093
387		1584		1583
62		1562		2355
1562		324		2394
2394		324		981
981		324		1578
324		1565		1578
305		1320		2492
2492		1320		1321
969		2492		669
969		305		2492
969		669		1318
305		969		1318
1060		2436		1082
2436		459		1082
459		2436		99
591		459		99
2215		591		99
591		446		949
446		591		2215
286		323		1559
2225		2421		2435
2421		2225		949
1499		321		1559
321		1499		1534
609		151		2597
1083		939		30
939		599		30
939		1083		1685
1063		939		1685
599		939		1063
1513		1074		597
1690		1689		642
1244		642		212
1244		1690		642
2403		1079		1048
1073		2403		1048
2401		2367		596
2401		1073		2367
1057		1527		2435
1527		284		2346
1527		2225		2435
2225		1527		2346
1074		1072		597
1655		2210		1654
1655		480		2210
1070		2634		597
1069		31		628
2634		1069		1654
2418		1652		56
1653		2281		2134
1120		2281		1653
291		2121		1120
1639		1647		2502
2498		1639		2502
1647		1639		858
2614		2463		2322
2463		2614		661
661		1710		1779
1710		2323		1779
660		1776		1296
660		967		1770
1776		660		1770
663		211		1275
1764		663		1275
663		1291		211
967		1777		662
664		1777		967
662		1777		910
1777		1778		910
1778		1777		666
1777		1764		666
1777		664		1764
860		664		967
860		660		1296
660		860		967
860		1296		1300
1291		860		1300
1781		2466		2443
1703		1781		650
1781		1703		82
302		1780		78
2466		1780		302
2465		209		2625
1944		209		2465
209		1951		2625
2643		44		2465
44		1944		2465
44		2643		78
1951		1630		1783
1630		1265		1783
209		1630		1951
1630		209		1944
2451		676		210
676		1739		1731
1739		676		1438
676		2451		1438
1446		915		1448
2700		915		2708
1448		915		2700
2708		915		408
915		1730		408
915		1446		1730
1694		1299		2308
1689		1694		2308
1694		1689		2340
645		2311		1677
2311		299		532
2311		2406		1677
2406		2311		532
1687		299		866
1244		1687		866
1687		2460		532
299		1687		532
1186		440		2069
1186		2021		798
2021		1186		2069
2070		1186		798
1186		2070		440
2021		2066		2415
2070		840		440
1215		276		1991
2415		2565		800
2565		1201		800
2565		2272		1184
2272		2126		1184
1185		2126		2272
399		1201		2538
1206		399		2538
754		1219		366
6		752		366
6		2389		752
1219		6		366
2389		1216		752
2672		1216		2389
2194		1039		1040
2194		1014		1039
1623		2194		335
2194		1623		1014
1624		2193		1013
1624		828		2193
335		1624		1013
2194		1624		335
2057		2058		2059
1227		2057		1264
2058		2057		1227
2399		2058		1227
2158		2399		2156
2058		2399		2159
2159		2399		2025
2399		2158		2025
1266		2057		2059
1266		2544		757
2544		2059		2160
2544		1266		2059
2062		2470		2060
2470		764		2060
945		2065		2071
1263		254		1264
2068		2065		2063
1288		2068		2063
2068		1288		2163
2068		2163		2071
2065		2068		2071
1224		138		1227
2002		834		76
2002		2682		834
2164		768		2060
768		2164		28
1267		2164		2060
28		2164		2010
2164		1267		2010
1173		2111		786
2111		1173		1172
2479		1173		786
788		377		1182
788		784		377
788		1182		1161
1158		788		896
788		1162		896
788		1161		1162
252		1804		1967
1967		1804		1439
1804		365		1439
2659		1425		1495
2659		89		1425
89		2659		252
1429		1978		240
1979		1429		240
1429		1426		1978
1429		1979		1809
1972		1429		1809
1426		1429		1972
1871		390		1330
390		436		1330
390		1871		1872
436		724		1330
724		436		1925
74		917		300
436		352		1925
184		1904		545
1904		1905		545
1904		688		1905
1919		695		1233
1308		1305		2375
1305		687		2171
687		1305		1233
1305		1308		1233
822		1269		1286
1269		454		2489
1269		1894		454
1269		822		1894
1284		1893		2594
1304		555		1302
555		1304		2171
2170		555		2171
2407		74		176
77		2407		696
917		2407		77
2407		917		74
1236		184		176
74		1236		176
1236		1904		184
1236		74		1907
1884		2670		703
2670		1884		552
128		1884		703
2670		1253		703
1253		2670		1892
1868		1891		2171
1232		1868		2171
1888		2524		1887
1886		2524		1888
918		1895		1286
1895		822		1286
822		1895		418
918		1285		553
1285		1893		717
929		1285		717
1285		929		553
1908		918		553
1908		929		2154
929		1908		553
418		1908		1909
1895		1908		418
1908		1895		918
1909		1908		1578
1908		2154		1578
563		831		1870
1871		563		1872
831		563		1871
1945		1873		2151
1406		1870		170
1876		1406		170
1945		251		1873
2523		1941		1283
2523		2149		1941
1172		2269		2113
2269		2662		2113
1173		2269		1172
2269		1173		2479
2269		2479		2259
1159		2103		2257
14		1159		2257
846		247		1152
247		2106		1152
1453		2510		2244
2510		1735		2244
528		1460		1746
1746		1460		1461
679		528		1729
1459		679		1729
679		1459		2453
1210		1759		2250
1762		1759		1210
1556		1555		615
1557		1568		304
1568		1557		2307
2157		1568		2307
1915		455		1309
1937		1949		725
1363		1736		1737
1869		1363		1737
1363		1869		1361
1209		1736		1733
1736		1209		1762
935		1209		1733
1209		935		1471
1209		1759		1762
1759		1209		1471
1736		2251		1733
2591		1587		1099
65		2395		2307
2395		2157		2307
2157		2395		64
326		65		325
326		2395		65
2452		1742		1443
1741		2452		1443
1742		2452		314
827		2666		2192
485		2666		1610
2666		827		1610
486		2608		2192
486		2666		485
2666		486		2192
2608		486		636
486		485		2534
279		486		2534
486		279		636
1558		984		223
1558		2358		984
198		1558		223
330		1558		198
986		178		985
178		2186		985
2414		330		2186
178		2414		2186
2414		178		2358
2414		1558		330
1558		2414		2358
1643		2688		2393
2012		2540		1602
1037		2196		869
2196		1037		2416
1626		2196		2416
2217		1462		1063
1462		2217		1064
1540		2218		1541
2218		1540		1539
2214		2216		1530
2421		2214		1529
1529		2214		1058
2214		1530		1058
1065		2342		1539
2342		2218		1539
1019		415		2197
1020		2198		1598
1042		2532		2206
2688		1028		2393
2422		2202		1582
1582		2202		1034
2367		477		385
1036		477		2367
477		1031		385
1415		1417		179
1417		451		179
2599		898		852
729		1418		1415
1418		1442		2383
1418		2619		1442
2282		2571		2619
1128		2282		2619
2282		1128		150
2571		2282		2706
2282		150		2706
898		1899		852
1899		1128		852
1899		2568		92
1899		92		2709
2568		1899		926
150		1899		2709
1128		1899		150
92		804		2709
804		707		2709
48		690		1898
973		231		1715
231		973		862
231		862		1404
540		231		1404
1715		231		540
2549		2033		2425
2033		1230		2425
1230		2033		1350
1350		1344		1343
595		1542		1066
388		595		1066
2530		2633		1544
2633		2530		2348
1540		2633		2348
1542		2219		1541
2646		2219		1542
2219		1540		1541
2633		2219		2646
2219		2633		1540
976		1089		288
1089		976		466
1089		1090		388
1089		466		167
1090		1089		167
1089		168		288
168		1089		388
976		1095		2611
47		1521		1520
1521		1088		1520
1088		1521		167
1519		2603		2616
2530		1519		2616
1519		2530		1520
338		1101		168
62		63		2665
63		326		2665
326		63		2395
324		2237		1565
1785		305		911
1785		1320		305
1785		911		1784
1786		1785		1784
1785		1786		1321
1320		1785		1321
608		286		1559
608		151		609
2187		1080		1686
1080		1513		1686
610		321		1056
611		610		1056
151		610		2597
610		611		2597
284		612		2346
459		1533		1534
1533		1532		1534
321		2347		1056
2347		321		1534
1532		2347		1534
1053		591		949
813		2403		1073
1049		1030		1057
1030		1527		1057
1527		1030		284
1522		1070		1523
109		2174		481
1072		887		597
887		1070		597
1070		887		1523
887		1525		1523
1525		887		1072
1072		96		2620
96		1072		1074
2620		96		1516
96		1074		1516
1655		1651		480
1657		628		481
2174		1657		481
480		225		2210
225		1052		2210
1052		225		2418
225		1652		2418
1038		1050		1644
1050		2487		1644
2136		910		666
2605		2136		666
2127		2281		1120
2133		2127		1120
243		291		423
243		2121		291
1639		653		858
2319		653		1272
653		2498		1272
653		1639		2498
1273		2330		1647
1775		1774		210
210		1774		1297
1774		1718		1297
1774		2463		1718
659		1773		858
1273		1773		1775
1773		1647		858
1773		1273		1647
1648		2321		1293
1771		1648		1293
1648		1771		1294
1649		2624		1293
2321		1649		1293
2624		1649		1300
211		1722		1292
2318		659		858
653		2318		858
2318		653		2319
659		2318		81
659		1295		2322
1295		659		81
1295		1697		1294
1697		649		868
649		1295		81
1295		649		1697
434		536		643
536		1246		643
1246		536		1277
1247		645		1677
1692		1694		2340
1694		1692		1279
644		1692		2340
2323		2695		1770
2695		1776		1770
1771		859		2614
2695		859		1776
968		663		1764
664		968		1764
860		968		664
663		968		1291
968		860		1291
908		1781		2443
1781		908		650
1299		908		2443
2673		1781		82
1781		2673		2466
1706		2673		1704
2673		82		1704
1629		2319		1272
1783		1629		1272
1265		1629		1783
1629		2318		2319
1702		1265		1646
2318		1702		81
1702		1629		1265
1629		1702		2318
1265		652		1646
1630		652		1265
676		1437		210
1273		1437		2330
2330		1437		1731
1437		676		1731
1437		1775		210
1437		1273		1775
2622		1694		1279
1694		2622		1299
908		2622		650
2622		908		1299
2311		452		299
299		452		866
452		641		866
452		2311		645
533		1244		212
533		1687		1244
1687		533		2460
1686		533		212
2460		533		1686
2429		2021		2069
2429		2066		2021
295		840		2070
1546		625		627
23		1993		24
1185		496		791
496		1185		2272
496		2066		791
2066		496		2415
496		2565		2415
2565		496		2272
439		7		1204
439		1205		7
1215		135		276
135		1205		276
1205		135		1218
135		1215		1991
752		135		1991
135		752		1218
137		1219		754
137		754		1995
2589		137		1995
752		136		1218
1216		136		752
2672		136		1216
1205		2336		7
7		25		1982
2336		25		7
2252		2672		2389
6		2252		2389
2252		6		1219
828		2669		2671
1624		2669		828
1998		2399		1227
2399		1998		2156
1998		138		76
138		1998		1227
1998		26		2156
834		1998		76
75		1998		834
26		1998		75
2544		301		757
1268		2062		2063
1268		2470		2062
946		1266		757
1263		946		757
946		1263		1264
2057		946		1264
1266		946		2057
2471		2064		2065
2471		945		254
945		2471		2065
138		922		76
788		1144		784
784		1144		2627
2103		1144		1158
1144		788		1158
1144		1159		2627
1159		1144		2103
365		2335		1807
1804		2335		365
2335		1804		312
2335		2529		1807
2335		312		1805
2529		2335		1805
1804		274		312
274		1804		252
1805		274		1495
312		274		1805
274		2659		1495
2659		274		252
1332		1935		824
1936		725		2221
1329		1332		824
1329		1936		1332
1922		77		696
1922		936		77
820		917		77
820		936		698
936		820		77
975		820		698
820		975		917
390		2521		436
2521		352		436
2521		390		1872
1927		2521		1872
936		1926		698
352		1926		936
2521		1926		352
131		74		300
74		131		1907
688		1906		1905
563		2233		1872
2233		1927		1872
1927		2233		1874
566		2233		1870
2233		563		1870
156		832		566
695		546		1237
1237		546		176
2407		546		696
546		2407		176
544		695		1237
544		184		1903
544		1237		184
687		544		1903
544		687		1233
695		544		1233
823		1915		1914
2375		823		1914
1307		823		2375
1913		1307		2375
1305		1913		2375
1304		1913		2171
1913		1305		2171
823		556		1915
556		823		1307
1269		718		1286
1285		718		1893
718		918		1286
718		1285		918
1566		195		1270
1287		1566		1270
454		719		1270
719		1287		1270
1894		719		454
719		1894		2374
719		2374		1909
1287		719		1909
1284		716		1892
716		396		1892
716		2594		1891
716		1284		2594
1868		716		1891
716		1868		396
1893		1890		717
1284		1890		1893
1890		1284		1892
1181		2170		2526
1181		555		2170
1302		1181		2526
555		1181		1302
235		1236		1907
1236		235		1904
688		235		1907
1904		235		688
396		2152		1892
2152		1253		1892
1253		2152		703
2152		1906		703
175		1868		1232
175		1903		545
175		1232		1903
1868		175		396
1905		175		545
396		175		1905
1887		821		1283
821		2523		1283
52		1274		1886
1274		2524		1886
2524		1274		1887
1274		821		1887
2402		2676		2151
2676		1945		2151
2515		566		1870
1406		2515		1870
2515		156		566
2515		1406		156
2662		2124		1174
948		2124		2270
1174		2124		948
160		2123		897
897		2123		2259
2123		2269		2259
1159		1160		2627
1160		1159		14
1160		14		2101
158		1160		2101
204		158		2640
204		1160		158
2106		783		159
783		204		2640
204		783		2506
783		1157		159
1157		783		2640
247		1153		2106
1153		783		2106
783		1153		2506
2510		1748		1735
1748		1460		1735
1460		1748		1461
679		2345		528
2345		1460		528
1460		2345		1735
1735		2345		2453
2345		679		2453
1467		1756		2245
2454		2510		1453
2454		1748		2510
1758		1467		2250
1758		118		1467
1469		1759		1471
817		2248		118
118		2248		1467
2248		1756		1467
1756		2248		681
